position,title,source/name,source/icon,source/authors/0,link,thumbnail,thumbnail_small,date,iso_date
39,"Impactante descubrimiento de una tarántula infectada con cordyceps, el hongo de The Last Of Us",Clarin.com,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.clarin.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.clarin.com/internacional/impactante-descubrimiento-tarantula-infectada-cordyceps-hongo-the-last-of-us_0_cGW4MSaWP8.html,https://cdn.jwplayer.com/v2/media/Y1S7qZmm/poster.jpg?width=1280,https://news.google.com/api/attachments/CC8iL0NnNTNaRFZUVlRWeVdFRnNRVXREVFJDU0F4ajZCU2dLTWdrRkFJcDFpR3F4TVFF,"05/15/2025, 07:00 AM, +0000 UTC",2025-05-15T07:00:00Z
40,Tirso Calero presenta ‘Tarántula’ en la sección 5 Minutos del 29 Festival de Málaga,Festival de Málaga,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://festivaldemalaga.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://festivaldemalaga.com/actualidad/ver-noticia/?id=2693,https://festivaldemalaga.com/Content/source/img/noticias/5e6df5b920bc49d02bf5b200d5f074a3.jpg,https://news.google.com/api/attachments/CC8iMkNnNXNhSFF4WHpFM2NIUkZWVWxUVFJDM0FSaVRBaWdCTWdzUk1JS1NPQ0o3akZrdUpn,"03/08/2026, 09:47 PM, +0000 UTC",2026-03-08T21:47:46Z
41,Una tarántula predice quién ganará entre los Seahawks y Patriots en el Super Bowl,Telemundo,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.telemundo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.telemundo.com/noticias/noticias-telemundo/estados-unidos/video/una-tarantula-predice-quien-ganara-entre-los-seahawks-y-patriots-en-el-super-bowl-tmvo13118357,https://www.telemundo.com/sites/nbcutelemundo/files/images/mpx/2026/02/04/43846956713-1080pnbcstations.jpg,https://news.google.com/api/attachments/CC8iK0NnNWlibmxwWjJOTFRUQm1SR1ZuVFJDZkF4ampCU2dLTWdZWkFvZ3lxUWM,"02/04/2026, 08:00 AM, +0000 UTC",2026-02-04T08:00:00Z
42,Nueva especie de tarántula desarrolla genitales extra largos para sobrevivir al apareamiento,La Jornada,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.jornada.com.mx&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.jornada.com.mx/noticia/2025/08/04/ciencia-y-tecnologia/nueva-especia-de-arana-desarrolla-genitales-record-para-sobrevivir-al-apareamiento,https://www.jornada.com.mx/ndjsimg/images/jornada/jornadaimg/nueva-especia-de-arana-desarrolla-genitales-record-para-sobrevivir-al-apareamiento/nueva-especia-de-arana-desarrolla-genitales-record-para-sobrevivir-al-apareamiento_59141ff8-4b73-4225-a160-78b948a77317_medialjnimgndimage=fullsize,https://news.google.com/api/attachments/CC8iK0NnNVVaalpuV2s1ellqaHBSRVp2VFJESEF4aWpCU2dLTWdhQlk0NnNzUVk,"08/04/2025, 07:00 AM, +0000 UTC",2025-08-04T07:00:00Z
43,"Mitos, realidades y aracnofobia: ¿Es peligrosa la tarántula mexicana?",Radio Fórmula,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.radioformula.com.mx&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.radioformula.com.mx/morelos/mitos-realidades-y-aracnofobia-es-peligrosa-la-tarantula-mexicana-20260318-0055.html,https://assets.radioformula.com.mx/__export/1774040894253/sites/formula/img/2026/03/20/nota_morelos_taraxntulamexicana_jpg.jpeg_785523965.jpeg,https://news.google.com/api/attachments/CC8iI0NnNHpNMDlpVlhNNFkycFVhMGhDVFJDZkF4ampCU2dLTWdB,"03/21/2026, 07:00 AM, +0000 UTC",2026-03-21T07:00:00Z
44,Científicos hallan tarántula en la Amazonía dominada por un hongo que la convierte en ‘zombi’: vea el video,nacion.com,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.nacion.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.nacion.com/ciencia/una-tarantula-dominada-por-un-hongo-aparece-en-el/HC4JZG56NZBDPFKFATNNP5D5GE/story/,https://www.nacion.com/resizer/v2/SOGDCNCMJNGYJAXQ7LO7T2JKME.png?smart=true&auth=e0113b03be897feea1894868ab8bc52e53cc533e6757e7abcf1d43359caafb0a&width=1680&height=945,https://news.google.com/api/attachments/CC8iK0NnNU9OM0puWWxOTGJtaE1jSGQ1VFJDZkF4ampCU2dLTWdhaElJeE5IUWM,"01/24/2026, 08:00 AM, +0000 UTC",2026-01-24T08:00:00Z
45,Descubren una nueva tarántula con genitales de tamaño récord para evitar ser devorada durante el apareamiento,20Minutos,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.20minutos.es&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.20minutos.es/ciencia/descubren-nueva-tarantula-genitales-tamano-record-evitar-devorada-apareamiento_6234363_0.html,https://imagenes.20minutos.es/files/image_640_360/uploads/imagenes/2025/08/05/6891e88fc6522.jpeg,https://news.google.com/api/attachments/CC8iK0NnNTRaM2hEWDNORFFrNVVSbmRSVFJEb0FoaUFCU2dLTWdZQlVvcXNMUVk,"08/05/2025, 07:00 AM, +0000 UTC",2025-08-05T07:00:00Z
46,“Ahora quiero una de mascota”: Mini tarántula se vuelve viral por saludar cuando su dueña se lo indica,El Imparcial,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.elimparcial.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.elimparcial.com/locurioso/2026/01/28/ahora-quiero-una-de-mascota-mini-tarantula-se-vuelve-viral-por-saludar-cuando-su-duena-se-lo-indica/,https://www.elimparcial.com/resizer/v2/WULO46BOOZAYVB3WZBAH66RWSQ.png?auth=1ac1ef5bb7a24da82b031ba11e2f21535d1b04a7c346dea0068e297e6d523ad6&smart=true&width=1200&height=675&quality=70,https://news.google.com/api/attachments/CC8iI0NnNHhVelJUV0Zock0zUmpTVXRvVFJDZkF4ampCU2dLTWdB,"01/28/2026, 08:00 AM, +0000 UTC",2026-01-28T08:00:00Z
47,Influencer mexicana come tarántula por reto viral y termina en el hospital por riesgo de infección,Azteca Morelos,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.aztecamorelos.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.aztecamorelos.com/viral-y-tendencia/influencer-mexicana-come-tarantula-por-reto-viral-y-termina-en-el-hospital-por-riesgo-infeccion/,https://tvazteca.brightspotcdn.com/dims4/default/bea8b97/2147483647/strip/true/crop/1920x1008+0+36/resize/1200x630!/quality/90/?url=http%3A%2F%2Ftv-azteca-brightspot.s3.amazonaws.com%2F64%2F1b%2Fc89b9d484f7abe2073f2cfb296b4%2Fse-comio-una-tarantula-y-termino-en-el-hospital.png,https://news.google.com/api/attachments/CC8iI0NnNXhOSGRMYTBoT2Rtb3lRbU5GVFJDUkF4ajhCU2dLTWdB,"02/28/2026, 08:00 AM, +0000 UTC",2026-02-28T08:00:00Z
48,"Acaban de descubrir a la gigantesca tarántula ""Rey Genital"", y su nombre describe perfectamente uno",La Razón,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.larazon.es&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.larazon.es/animales-mascotas/acaban-descubrir-gigantesca-tarantula-rey-genital-nombre-describe-perfectamente-uno-sus-enormes-atributos-b30m_202508126899ae738180495aa5159ebf.html,"https://fotografias-2.larazon.es/clipping/cmsimages02/2025/08/11/67830DED-D1EA-41DE-9FEF-B7A3A67401F5/acaban-descubrir-gigantesca-tarantula-rey-genital-nombre-describe-perfectamente-uno-sus-enormes-atributos_69.jpg?crop=1920,1080,x0,y0&width=1280&height=720&optimize=low&format=webply",https://news.google.com/api/attachments/CC8iK0NnNUxkbUpxYW1Od1YyMTZRMXBJVFJDZkF4ampCU2dLTWdZbEpJeXZyUWM,"08/12/2025, 07:00 AM, +0000 UTC",2025-08-12T07:00:00Z
49,Influencer se come una tarántula y se le clavan los pelitos en la boca: ‘Sabía a chicharrón’ | VIDEO,La Razón de México,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.razon.com.mx&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.razon.com.mx/entretenimiento/2026/02/27/influencer-se-come-una-tarantula-y-se-le-clavan-los-pelitos-en-la-boca-sabia-a-chicharron-video/,https://www.razon.com.mx/resizer/v2/ANTUEG7QWFFCVCATZ2N7CTOUNY.jpeg?auth=a34bfab5839a839d44924b7f87ce1cde15fceca99e1e14e554c9211f5f9ce0b1&smart=true&quality=85&width=1200&height=800,https://news.google.com/api/attachments/CC8iL0NnNW9iMmhUZWxWTWF6TmZiRWxYVFJERUF4aW1CU2dLTWdtQlFaTFZKT2ZBS1FJ,"02/27/2026, 08:00 AM, +0000 UTC",2026-02-27T08:00:00Z
50,"«Tarántula», con Hiba Abouk, Fele Martínez y Nuno Gallego, se presenta en el Festival de Málaga",EL OBRERO | Periodismo de datos,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://elobrero.es&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://elobrero.es/las-firmas/179812-tarantula-con-hiba-abouk-fele-martinez-y-nuno-gallego-se-presenta-en-el-festival-de-malaga.html,https://elobrero.es/media/k2/items/cache/622f47ef83c6bea4df7b554aa18ffdcb_XL.jpg,https://news.google.com/api/attachments/CC8iK0NnNUhPRUozVDJoM1JtUnhUVUZZVFJDcUFSaW9BaWdCTWdhWk1wUkpuZ2s,"03/04/2026, 08:00 AM, +0000 UTC",2026-03-04T08:00:00Z
51,Tirso Calero presenta ‘Tarántula’ en la sección 5 Minutos del 29 Festival de Málaga | Actualidad,Festival de Málaga,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://festivaldemalaga.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://festivaldemalaga.com/en/actualidad/ver-noticia/?id=2693,https://festivaldemalaga.com/Content/source/img/noticias/b45391bfb3c4dcafce42b4c36b337dbf.jpg,https://news.google.com/api/attachments/CC8iMkNnNXNhSFF4WHpFM2NIUkZWVWxUVFJDM0FSaVRBaWdCTWdzUk1JS1NPQ0o3akZrdUpn,"03/08/2026, 08:00 AM, +0000 UTC",2026-03-08T08:00:00Z
52,La red cósmica de la Tarántula: la comunidad astronómica mapea la violenta formación estelar de una nebulosa fuera de nuestra galaxia,ESO.org,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.eso.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.eso.org/public/spain/news/eso2209/,https://cdn.eso.org/images/screen/eso2209a.jpg,https://news.google.com/api/attachments/CC8iK0NnNW1jVjgwT1dGM04yMXVUM2hGVFJEc0F4anZCQ2dLTWdZRlE0Nm9wUVk,"06/15/2022, 07:00 AM, +0000 UTC",2022-06-15T07:00:00Z
53,¡Valeria Marín intenta asustar a Julián Gil con una tarántula!,Televisa,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.televisa.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.televisa.com/canal5/realities/el-conquistador-supervivencia-extrema/valeria-marin-intenta-asustar-a-julian-gil-con-una-tarantula-video,https://www.televisa.com/_next/image?url=https%3A%2F%2Fst1.uvnimg.com%2F96%2F67%2F061b0f764e5b9472fac36903dfb5%2F1e6c76ff6315431d92bb43a7d76f5171&w=1280&q=75,https://news.google.com/api/attachments/CC8iK0NnNDVaMFZzY2xoaU0yVXRabVoyVFJDZkF4ampCU2dLTWdZbFVaQzFuQWc,"11/27/2025, 08:00 AM, +0000 UTC",2025-11-27T08:00:00Z
54,"La araña lobo, la gran tarántula europea",La Vanguardia,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.lavanguardia.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Isaura Marcos Sánchez,https://www.lavanguardia.com/participacion/las-fotos-de-los-lectores/20250702/10844822/arana-lobo-gran-tarantula-europea.html,https://www.lavanguardia.com/files/image_449_465/files/fp/uploads/2025/07/01/6863bfae0c3dc.r_d.988-582-2339.jpeg,https://news.google.com/api/attachments/CC8iK0NnNHdWRUZhVEd0d1prUmZRMDF6VFJEUkF4akJBeWdLTWdZTmNJb0xNUVk,"07/02/2025, 07:00 AM, +0000 UTC",2025-07-02T07:00:00Z
55,"Nueva tarántula con ""genitales"" gigantes que le salvan la vida al aparearse",Libertad Digital,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.libertaddigital.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.libertaddigital.com/ciencia-tecnologia/ciencia/2025-08-04/nueva-tarantula-con-genitales-gigantes-que-le-salvan-la-vida-al-aparearse-7283212/,https://s1.staticld.com//2025/08/04/satyrex-ferox-macho-de-oman.jpg,https://news.google.com/api/attachments/CC8iI0NnNWtWMHBvVFRsdFNtOXhOWFZrVFJDZkF4ampCU2dLTWdB,"08/04/2025, 07:00 AM, +0000 UTC",2025-08-04T07:00:00Z
56,"Una influencer se comió una tarántula, se le clavaron los pelitos en la boca y el video se hizo viral",La 100,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://la100.cienradios.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://la100.cienradios.com/virales/una-influencer-se-comio-una-tarantula-se-le-clavaron-los-pelitos-en-la-boca-y-el-video-se-hizo-viral/,https://la100.cienradios.com/resizer/v2/2EFDWAQ4EFF4JGDAR6YF4D7KRA.png?smart=true&auth=79d71a660d59c5216f50972f6c6cef6597220f998aee37f8820527751db81954&width=1200&height=630,https://news.google.com/api/attachments/CC8iK0NnNVlOalJZYzA5SlYwdHFNa0pPVFJDUkF4ajhCU2dLTWdZZEpvUUxJZ1E,"03/05/2026, 08:00 AM, +0000 UTC",2026-03-05T08:00:00Z
57,Finaliza en Bera el rodaje de la película de terror 'Tarántula',Diario de Noticias de Navarra,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.noticiasdenavarra.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Ana Oliveira Lizarribar,https://www.noticiasdenavarra.com/cultura/2025/12/17/finaliza-bera-rodaje-pelicula-terror-10484403.html,https://estaticosgn-cdn.deia.eus/clip/8bb1ce00-9627-4763-8a65-21b7553774e5_16-9-discover-aspect-ratio_default_0.jpg,https://news.google.com/api/attachments/CC8iK0NnNVNYM2RzV0ZaeFpVVTNiM0ZvVFJDZkF4ampCU2dLTWdhWklwSkptZ2s,"12/17/2025, 08:00 AM, +0000 UTC",2025-12-17T08:00:00Z
58,Qué significa que una tarántula aparezca en tu puerta y por qué puede ser buena señal,La Teja,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.lateja.cr&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.lateja.cr/internacionales/que-significa-que-una-tarantula-aparezca-en-tu/5WT4BHNKNRHJFLKGJRYUEET4FY/story/,https://www.lateja.cr/resizer/v2/N6MSQ7Z4NRECTH3PHREQQ6NIDU.jpg?auth=99ba7f9634dec3ad83fbb570afa5c60ebb2cc7ffed9209660407c9a7f42afa3b,https://news.google.com/api/attachments/CC8iK0NnNWxkVXhJZG1SQlZVZDNhRE5SVFJEdEF4anVCQ2dLTWdZQkVJU0xJUVk,"09/24/2025, 07:00 AM, +0000 UTC",2025-09-24T07:00:00Z
59,"Encontraron una tarántula infectada con cordyceps, el hongo de The Last Of Us y las imágenes dieron vuelta al mundo",La 100,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://la100.cienradios.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://la100.cienradios.com/sociedad/encontraron-una-tarantula-infectada-con-cordyceps-el-hongo-de-the-last-of-us-y-las-imagenes-dieron-vuelta-al-mundo/,https://la100.cienradios.com/resizer/v2/5XCYQNINQVEV7JXM6Y5WSPPEJM.jpg?smart=true&auth=a6f65ec2d42eebb856131afa155ae8bec03d3b026689e88a20423052ce6de091&width=1200&height=630,https://news.google.com/api/attachments/CC8iK0NnNURja3B5YkhrM1VHUlVRVGN5VFJDUkF4ajhCU2dLTWdhQk1aaTJHQWs,"05/16/2025, 07:00 AM, +0000 UTC",2025-05-16T07:00:00Z
60,Revelan el look de Tarántula y Boomerang en Spider-Man: Brand New Day,Cinemascomics.com,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cinemascomics.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",David Larrad,https://www.cinemascomics.com/tarantula-boomerang-spider-man-brand-new-day/,https://www.cinemascomics.com/wp-content/uploads/2026/02/Revelan-el-look-de-Tarantula-y-Boomerang-en-Spider-Man-Brand-New-Day.jpg,https://news.google.com/api/attachments/CC8iK0NnNWZkak5IZFUxMmVVeENkbVZ5VFJDZkF4ampCU2dLTWdZSkVKU1JIQWs,"02/14/2026, 08:00 AM, +0000 UTC",2026-02-14T08:00:00Z
61,¡En guardia! Mira cómo esta araña pollito se posiciona para defenderse,13.cl,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.13.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",María Constanza Khamis Giacoman,https://www.13.cl/c/programas/espacio-13c/en-guardia-mira-como-esta-arana-pollito-se-posiciona-para-defenderse,https://s.13.cl/sites/default/files/styles/manualcrop_850x475/public/13c/articulos/field-imagen/2023-07/ARA%C3%91A%20PORTADA.jpg.jpeg?itok=C-_9eVBj,https://news.google.com/api/attachments/CC8iK0NnNWFSVmxyZDFkUVIzQjRjVVpYVFJDOEF4aXpCU2dLTWdhQkFZeFBPUVU,"07/07/2023, 07:00 AM, +0000 UTC",2023-07-07T07:00:00Z
62,Las tarántulas de carretera disminuyen en Uruguay y nos muestran también la pérdida de nuestros pastizales en las últimas décadas,ladiaria.com.uy,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://ladiaria.com.uy&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Martín Otheguy,https://ladiaria.com.uy/ciencia/articulo/2026/2/las-tarantulas-de-carretera-disminuyen-en-uruguay-y-nos-muestran-tambien-la-perdida-de-nuestros-pastizales-en-las-ultimas-decadas/,https://ladiaria.com.uy/media/photologue/photos/cache/cie_f7cjeid_1200w.jpg,https://news.google.com/api/attachments/CC8iK0NnNTZjV3hhYUU1d1lqQmlSMlI0VFJEZ0F4aUFCU2dLTWdZWmdvNEtzZ1k,"02/13/2026, 08:00 AM, +0000 UTC",2026-02-13T08:00:00Z
63,Tarántula (1955),IMDb,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.imdb.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.imdb.com/es/title/tt0048696/mediaviewer/rm2574333440/,https://m.media-amazon.com/images/M/MV5BZjJkNjhhZTMtZmE2MS00M2YxLWE2NmMtZWQwNWZlZjQzNmYwXkEyXkFqcGc@._V1_.jpg,https://news.google.com/api/attachments/CC8iK0NnNHRhek5ZWHpadVNFOVhjVGhJVFJEU0F4aVNCU2dLTWdhaFJaek5IUWs,"05/05/2025, 10:54 PM, +0000 UTC",2025-05-05T22:54:09Z
64,Los animales más sorprendentes descubiertos en 2025: de la tarántula con genitales gigantes al tiburón linterna,20Minutos,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.20minutos.es&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.20minutos.es/medio-ambiente/los-animales-mas-sorprendentes-descubiertos-2025-tarantula-con-genitales-gigantes-tiburon-linterna_6911757_0.html,https://imagenes.20minutos.es/files/image_640_360/uploads/imagenes/2025/12/14/693f0739739c41-64703948.jpeg,https://news.google.com/api/attachments/CC8iK0NnNDRSRXhWTWtkR1ZERmtMVkphVFJEb0FoaUFCU2dLTWdhUlZKREtvUWM,"12/18/2025, 08:00 AM, +0000 UTC",2025-12-18T08:00:00Z
65,Video Descubrimiento en la selva: tarántula infectada con el hongo de The Last Of Us,Clarin.com,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.clarin.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.clarin.com/internacional/descubrimiento-selva-tarantula-infectada-hongo-the-last-of-us_3_XPyjMSrlzs.html,https://cdn.jwplayer.com/v2/media/Y1S7qZmm/poster.jpg?width=1280,https://news.google.com/api/attachments/CC8iL0NnNTNaRFZUVlRWeVdFRnNRVXREVFJDU0F4ajZCU2dLTWdrRkFJcDFpR3F4TVFF,"05/14/2025, 07:00 AM, +0000 UTC",2025-05-14T07:00:00Z
66,VIDEO| Piden cuidar mini araña pollito que solo existe en un cerro de Chile y se vende por $ 150 mil,El Desconcierto,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://eldesconcierto.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",María del Mar Parra,https://eldesconcierto.cl/2024/08/31/video-piden-cuidar-mini-arana-pollito-que-solo-existe-en-un-cerro-de-chile-y-se-vende-por-150-mil,,,"08/30/2024, 07:00 AM, +0000 UTC",2024-08-30T07:00:00Z
67,VIDEO GROTESCO | Influencer mexicana se come una tarántula y se le entume la boca por completo,TV Azteca Jalisco,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.aztecajalisco.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.aztecajalisco.com/tendenciayviral/video-grotesco-influencer-ana-karen-se-come-una-tarantula-y-se-le-entume-boca/,https://tvazteca.brightspotcdn.com/dims4/default/471e3b8/2147483647/strip/true/crop/1278x720+1+0/resize/740x417!/format/webp/quality/100/?url=http%3A%2F%2Ftv-azteca-brightspot.s3.amazonaws.com%2Fbb%2F2b%2Fb32ef8f9494fae363411189a6099%2Ftv-azteca-portadas-2026-02-28t123107-991.jpg,https://news.google.com/api/attachments/CC8iL0NnNW9SbWN3YjFFNVJEZGFlRlJLVFJDZ0F4amlCU2dLTWdrSk1KTEZvbWNtemdF,"02/28/2026, 08:00 AM, +0000 UTC",2026-02-28T08:00:00Z
68,Rescatan en Risaralda un tarántula exótica en peligro de extinción,Caracol Radio,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://caracol.com.co&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Kathe Cifuentes,https://caracol.com.co/2025/07/24/rescatan-en-risaralda-un-tarantula-exotica-en-peligro-de-extincion/,https://caracol.com.co/resizer/v2/O7PAQC37HBEAXLMRZ3K45PQMDQ.jpeg?auth=d2a607db875bd689a55d8db1d1fd1be99c8863c2638a54ff960d7a713614423d&quality=70&width=650&height=650&smart=true,https://news.google.com/api/attachments/CC8iL0NnNVRWVE5VZUZFM1VYSnhTVGN0VFJEaEFSamhBU2dCTWdrQklJelJGT200Q0FJ,"07/24/2025, 07:00 AM, +0000 UTC",2025-07-24T07:00:00Z
69,"Descubren 1,500 crías de tarántula ocultas en cajas de pastel en aeropuerto de Alemania",El Heraldo de México,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://heraldodemexico.com.mx&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://heraldodemexico.com.mx/mundo/2025/7/14/descubren-1500-crias-de-tarantula-ocultas-en-cajas-de-pastel-en-aeropuerto-de-alemania-714936.html,https://heraldodemexico.com.mx/u/fotografias/m/2025/7/14/f1280x720-1155710_1287385_5050.jpg,https://news.google.com/api/attachments/CC8iI0NnNW1RVFZPTmpreWJHSk5jVUpwVFJDZkF4ampCU2dLTWdB,"07/14/2025, 07:00 AM, +0000 UTC",2025-07-14T07:00:00Z
70,Hombre compra una tarántula para mantener alejada a su suegra aracnofóbica,HCH,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://hch.tv&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://hch.tv/hombre-compra-una-tarantula-para-mantener-alejada-a-su-suegra-aracnofobica/,,,"12/18/2025, 08:00 AM, +0000 UTC",2025-12-18T08:00:00Z
71,Influencer Ana Karen come tarántula y pelos quedan incrustados en su boca,diariodetabasco.mx,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.diariodetabasco.mx&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.diariodetabasco.mx/en-tendencia/2026/02/28/influencer-ana-karen-come-tarantula-y-pelos-quedan-incrustados-en-su-boca/,https://www.diariodetabasco.mx/wp-content/uploads/2026/02/Come-tarantula-643x396.jpg,https://news.google.com/api/attachments/CC8iL0NnNTRabk52UW1vd1dVMXdjbXBtVFJDTUF4aURCU2dLTWdrQlFKU2xMdWdsU1FJ,"02/28/2026, 08:00 AM, +0000 UTC",2026-02-28T08:00:00Z
72,"Un libro al mes: ""Tarántula"", segunda parte",Diario Río Negro,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.rionegro.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Verónica Bonacchi,https://www.rionegro.com.ar/lecton/un-libro-al-mes-tarantula-segunda-parte/,"https://www.rionegro.com.ar/wp-content/uploads/2025/06/20230212-Eduardo-Halfon-David-Herranz-2.jpg?w=1200&h=630&crop=1&resize=1200,630",https://news.google.com/api/attachments/CC8iK0NnNW5kblZtV1dnd1ltRlBSbkJaVFJDUkF4ajhCU2dLTWdZNVE0UlNwUVU,"06/07/2025, 07:00 AM, +0000 UTC",2025-06-07T07:00:00Z
73,"Eduardo Halfon: “Al protagonista de mis libros le presto mi biografía, para que él nos cuente la suya”",Revista Santiago,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://revistasantiago.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Javier García Bustos,https://revistasantiago.cl/literatura/eduardo-halfon-al-protagonista-de-mis-libros-le-presto-mi-biografia-para-que-el-nos-cuente-la-suya/,https://revistasantiago.cl/cms/wp-content/uploads/2025/03/Eduardo4-color-C-Rosa-Cruz.jpg,https://news.google.com/api/attachments/CC8iK0NnNXFjSFpJVWtkS01FSkVjM1ZyVFJDUkJSalNBeWdLTWdZaFJwUUxuZ2s,"03/21/2025, 07:00 AM, +0000 UTC",2025-03-21T07:00:00Z
74,¿De cuánto es la multa por tener una tarántula en casa en Colombia?,El Espectador,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.elespectador.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.elespectador.com/la-red-zoocial/de-cuanto-es-la-multa-por-tener-una-tarantula-en-casa-en-colombia/,https://www.elespectador.com/resizer/v2/LV64FWKYYZG2FG6IY5NNJJ4PUE.png?auth=7bc236c03551bc106648643b1538d5c455e87d1baec98a21e084bdc510ba947b&width=920&height=613&smart=true&quality=60,https://news.google.com/api/attachments/CC8iK0NnNUdlbVJJY1Y4M05WcE1ia3d6VFJERUF4aW5CU2dLTWdhQklvcXFvUVk,"08/09/2025, 07:00 AM, +0000 UTC",2025-08-09T07:00:00Z
